epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
32,"[-0.8078267574310303, -0.8628530502319336, -0.6963396668434143, -1.2582755088806152, -1.0787028074264526, -0.9459192156791687, -0.7574281692504883, -0.6220595836639404, -0.6738932132720947, -0.9082344770431519, -0.9182922840118408, -0.7713292837142944, -0.7815219163894653, -0.8531474471092224, -0.47272026538848877, -0.8264955282211304, -0.8534963726997375, -0.6231721639633179, -0.6640182733535767, -0.6016515493392944, -0.5522142648696899, -0.7594434022903442, -0.7786415815353394, -0.4193297028541565, -0.7379263639450073, -0.5994293093681335, -0.6435338258743286, -0.6827439665794373, -0.949597179889679, -0.7267990112304688, -0.8674582839012146, -0.8117430210113525, -0.9313812851905823, -0.6242564916610718, -0.7632200121879578, -0.9396252036094666, -0.6623870134353638, -1.1972095966339111, -0.7706729769706726, -0.7752203941345215, -0.4874485731124878, -0.8630431890487671, -0.7939300537109375, -0.7046536207199097, -0.7439752817153931, -0.9041551351547241, -0.6406947374343872, -0.7178997993469238, -0.7673039436340332, -0.6543321013450623, -0.6350982189178467, -0.6349899768829346, -0.8845449686050415, -0.7020694017410278, -0.5193179845809937, -0.6698617935180664, -0.9050552845001221, -0.7481249570846558, -0.9092736840248108, -0.8517854809761047, -0.6369854807853699, -0.6717404723167419, -0.8003991842269897]","[6.7143964767456055, 6.794562339782715, 6.703983306884766, 6.795348167419434, 6.752118110656738, 6.736873149871826, 6.793318748474121, 6.667145252227783, 6.780757904052734, 6.791787624359131, 6.7433319091796875, 6.780925273895264, 6.7401533126831055, 6.847050666809082, 6.694659233093262, 6.805441379547119, 6.70873498916626, 6.7507524490356445, 6.6824421882629395, 6.695502758026123, 6.744961738586426, 6.7060441970825195, 6.794435024261475, 6.718348979949951, 6.693730354309082, 6.767667770385742, 6.725703716278076, 6.749176025390625, 6.792109489440918, 6.747776985168457, 6.811166763305664, 6.7754364013671875, 6.725902557373047, 6.730493545532227, 6.768094062805176, 6.78494119644165, 6.692961692810059, 6.749012470245361, 6.699819564819336, 6.765172958374023, 6.71953010559082, 6.751077651977539, 6.77309513092041, 6.726416110992432, 6.766476631164551, 6.815089225769043, 6.695119857788086, 6.752164840698242, 6.7383646965026855, 6.718973159790039, 6.700504302978516, 6.7944111824035645, 6.760995864868164, 6.744410514831543, 6.762228965759277, 6.781986236572266, 6.788216590881348, 6.752160549163818, 6.80612850189209, 6.745466709136963, 6.707592964172363, 6.762918472290039, 6.707282066345215]",6.749427795410156,6.627987384796143
33,"[-0.7427304983139038, -0.7247016429901123, -0.789381742477417, -1.0528976917266846, -0.7826482057571411, -1.1758668422698975, -0.6248075366020203, -0.8360278606414795, -0.7714260220527649, -0.902355968952179, -0.6094038486480713, -0.8744688630104065, -0.6772840619087219, -1.002084732055664, -0.7080394625663757, -0.9133192300796509, -0.5625938177108765, -0.7342721223831177, -0.7002722024917603, -0.775346040725708, -0.6804680824279785, -0.7958564162254333, -0.5080263018608093, -0.6957194805145264, -0.8561539053916931, -0.9113169312477112, -0.6994658708572388, -0.7512125968933105, -0.9500038623809814, -0.7385554909706116, -0.8473492860794067, -0.7364179491996765, -0.9407545328140259, -0.5629539489746094, -0.963462769985199, -0.9362189769744873, -0.6066726446151733, -0.27884960174560547, -0.4696005880832672, -0.709014892578125, -0.46315526962280273, -0.49491965770721436, -0.7277768850326538, -0.7332380414009094, -0.4471709132194519, -0.5360026955604553, -0.8621053695678711, -0.8313722610473633, -0.8588448762893677, -0.7235394716262817, -0.6496871113777161, -0.6254267692565918, -0.6025933623313904, -0.8056855201721191, -0.6897473931312561, -0.49338704347610474, -0.32879894971847534, -0.3720920979976654, -0.8041633367538452, -0.6993715763092041, -0.44282981753349304, -0.5154557824134827, -0.6360820531845093]","[6.7448225021362305, 6.801347732543945, 6.7144060134887695, 6.7397284507751465, 6.749006748199463, 6.765472412109375, 6.718097686767578, 6.782716751098633, 6.760360240936279, 6.748317718505859, 6.79791259765625, 6.7448344230651855, 6.774836540222168, 6.691906929016113, 6.755896091461182, 6.809273719787598, 6.77515172958374, 6.755989074707031, 6.669917106628418, 6.7212748527526855, 6.682226181030273, 6.720977783203125, 6.753178596496582, 6.751571178436279, 6.705178260803223, 6.698838233947754, 6.718024253845215, 6.75688362121582, 6.732645034790039, 6.724767684936523, 6.723398208618164, 6.717319965362549, 6.780730247497559, 6.5674967765808105, 6.706234455108643, 6.779027462005615, 6.750159740447998, 6.646522045135498, 6.671195030212402, 6.771888732910156, 6.744071960449219, 6.6698408126831055, 6.635562419891357, 6.750555038452148, 6.672769546508789, 6.641261100769043, 6.729515075683594, 6.736938953399658, 6.723388671875, 6.756745338439941, 6.780856132507324, 6.704320430755615, 6.797156810760498, 6.773321151733398, 6.741856575012207, 6.7814040184021, 6.722158432006836, 6.701085090637207, 6.679962635040283, 6.719160556793213, 6.653745651245117, 6.692994117736816, 6.7094526290893555]",6.728686809539795,6.603752136230469
34,"[-0.5740324258804321, -0.8713472485542297, -0.6412450075149536, -0.7366925477981567, -1.0303356647491455, -0.9032588005065918, -0.8202247619628906, -0.7152242660522461, -0.8240877389907837, -0.912742018699646, -0.9816878437995911, -0.8830442428588867, -0.7565234303474426, -0.8637146949768066, -0.8730261325836182, -0.803626537322998, -1.0327484607696533, -0.7713195085525513, -1.0086591243743896, -0.9334776401519775, -0.8280285596847534, -0.8671199083328247, -0.7211707234382629, -0.7640461325645447, -0.5703392028808594, -0.8072032332420349, -0.6961016654968262, -0.8437830209732056, -0.8319462537765503, -0.7436766624450684, -0.6020766496658325, -0.5098551511764526, -0.7445005178451538, -0.7976002097129822, -0.8648195266723633, -0.9962306022644043, -0.9395250082015991, -0.8166121244430542, -0.6753054857254028, -0.7564924955368042, -0.703004002571106, -0.5927058458328247, -0.8212931156158447, -0.7833892107009888, -0.8801934719085693, -0.9214193820953369, -0.6356205940246582, -0.7448740005493164, -0.8637886643409729, -0.9402575492858887, -0.7455006837844849, -0.7940662503242493, -0.6608635187149048, -0.8391628861427307, -0.7172021269798279, -0.7533080577850342, -0.5902184247970581, -0.5944652557373047, -0.5595872402191162, -0.5364689826965332, -0.6257785558700562, -0.6818366050720215, -0.3636974096298218]","[6.732624053955078, 6.748221397399902, 6.644930362701416, 6.765572547912598, 6.716793060302734, 6.673490524291992, 6.780477046966553, 6.75533390045166, 6.708472728729248, 6.79067850112915, 6.760921478271484, 6.699289321899414, 6.697285175323486, 6.7093095779418945, 6.754101276397705, 6.713653564453125, 6.724119186401367, 6.705810070037842, 6.7212934494018555, 6.678703784942627, 6.71563720703125, 6.791735649108887, 6.680932998657227, 6.693331241607666, 6.781370162963867, 6.689202308654785, 6.703995227813721, 6.709539413452148, 6.751675605773926, 6.698510646820068, 6.650733947753906, 6.72992467880249, 6.739255905151367, 6.678070068359375, 6.712846279144287, 6.687777042388916, 6.696226119995117, 6.7321062088012695, 6.731654644012451, 6.749136924743652, 6.80068826675415, 6.666779518127441, 6.658594131469727, 6.715337753295898, 6.7777204513549805, 6.692635536193848, 6.6718058586120605, 6.7046966552734375, 6.692676544189453, 6.826389312744141, 6.73008918762207, 6.745007514953613, 6.73289680480957, 6.71922492980957, 6.627020835876465, 6.706799507141113, 6.750210762023926, 6.606108665466309, 6.636207103729248, 6.667516708374023, 6.689455032348633, 6.773684978485107, 6.624927043914795]",6.7153401374816895,6.595668792724609
35,"[-0.8492113947868347, -0.6622191667556763, -0.6641680002212524, -0.8803412914276123, -0.6454223394393921, -0.9021894335746765, -0.7707996964454651, -0.806586503982544, -0.5014338493347168, -1.022429347038269, -1.0330805778503418, -0.6421344876289368, -0.7795383930206299, -0.5785588622093201, -0.7953062057495117, -0.920952320098877, -0.923651933670044, -0.7105161547660828, -0.7169164419174194, -0.8166946172714233, -0.9910194277763367, -0.6977425813674927, -0.7871667146682739, -0.8380147218704224, -0.9158880710601807, -0.7010127305984497, -0.6246709823608398, -0.703482985496521, -0.5297150611877441, -0.6893774271011353, -0.9548152089118958, -0.7457308769226074, -0.6340847015380859, -0.8753377795219421, -0.8762221336364746, -0.8215724229812622, -0.7871772050857544, -0.8135040998458862, -0.744051456451416, -0.806267261505127, -0.8980445861816406, -0.6510785818099976, -0.520686149597168, -0.8869187831878662, -0.7403203248977661, -0.7830461859703064, -0.8535863757133484, -0.9071556329727173, -1.1417558193206787, -0.8783403635025024, -0.738020658493042, -0.42531514167785645, -0.9395103454589844, -0.6388386487960815, -0.6840304136276245, -0.7442667484283447, -0.9577125310897827, -0.8736774325370789, -0.8370109796524048, -0.9911119341850281, -0.7112033367156982, -0.8605083227157593, -0.5908098220825195]","[6.688971042633057, 6.609901428222656, 6.63907527923584, 6.779074668884277, 6.685072898864746, 6.6992692947387695, 6.710133075714111, 6.7789177894592285, 6.7518815994262695, 6.699013710021973, 6.79514741897583, 6.636575698852539, 6.715540885925293, 6.656193256378174, 6.726534843444824, 6.742823600769043, 6.723352432250977, 6.81960916519165, 6.736437797546387, 6.644729137420654, 6.765449523925781, 6.680705547332764, 6.765979766845703, 6.640416145324707, 6.672154426574707, 6.68990421295166, 6.642662048339844, 6.713953018188477, 6.636048316955566, 6.6430487632751465, 6.7636823654174805, 6.677978515625, 6.760831832885742, 6.759153842926025, 6.683793067932129, 6.726304531097412, 6.726611137390137, 6.624741077423096, 6.675209999084473, 6.755911827087402, 6.744701862335205, 6.792212009429932, 6.6832475662231445, 6.691636085510254, 6.7461042404174805, 6.729153633117676, 6.688272476196289, 6.701211929321289, 6.767679214477539, 6.676190376281738, 6.642301082611084, 6.698478698730469, 6.735815048217773, 6.739007949829102, 6.714020729064941, 6.615025520324707, 6.758018493652344, 6.73561429977417, 6.697031021118164, 6.725412368774414, 6.689604759216309, 6.746170997619629, 6.656789779663086]",6.708609580993652,6.607176780700684
36,"[-0.6192829012870789, -0.8320654630661011, -0.797618567943573, -0.7446406483650208, -0.5320156812667847, -0.8200857639312744, -0.7328947186470032, -0.5695902109146118, -0.7008850574493408, -0.7571343183517456, -0.6405179500579834, -0.8369346857070923, -0.8760572671890259, -0.6285962462425232, -0.8447996377944946, -0.514728307723999, -0.9159234166145325, -0.7325767278671265, -0.403893381357193, -0.4437952935695648, -0.41944774985313416, -0.6741352081298828, -0.6192577481269836, -0.5993179678916931, -0.7589505910873413, -0.5596963167190552, -0.5624222755432129, -0.568243145942688, -0.7526368498802185, -0.5469890832901001, -0.841110348701477, -0.694799542427063, -0.7228148579597473, -0.6383383870124817, -0.7227077484130859, -0.6421903371810913, -0.5530316829681396, -0.6111648082733154, -0.5248463153839111, -0.8817833662033081, -1.0971781015396118, -0.5470263957977295, -0.7326995730400085, -0.5184422731399536, -0.5601739287376404, -1.0433906316757202, -0.7929198741912842, -0.7861520051956177, -0.6997644305229187, -0.8794798851013184, -0.8372901082038879, -0.9355141520500183, -0.6822733879089355, -0.7784745693206787, -0.5161250829696655, -0.7880386114120483, -0.4938357472419739, -0.9093124866485596, -0.6963435411453247, -0.7372750043869019, -0.7445993423461914, -0.4503664970397949, -0.5239163637161255]","[6.73529052734375, 6.754217147827148, 6.681155204772949, 6.647883892059326, 6.672048568725586, 6.649965286254883, 6.766003131866455, 6.687653064727783, 6.6509246826171875, 6.753009796142578, 6.7248663902282715, 6.675258636474609, 6.6738810539245605, 6.747556686401367, 6.664587020874023, 6.69791316986084, 6.682525634765625, 6.782401084899902, 6.645370960235596, 6.733462810516357, 6.67384147644043, 6.718082904815674, 6.635900497436523, 6.67349910736084, 6.717500686645508, 6.652246475219727, 6.732600688934326, 6.603989601135254, 6.740422248840332, 6.613059043884277, 6.64251708984375, 6.733959674835205, 6.755265235900879, 6.709249019622803, 6.771320343017578, 6.69935417175293, 6.618003845214844, 6.6857757568359375, 6.6871795654296875, 6.703030586242676, 6.755288124084473, 6.671172142028809, 6.704456806182861, 6.633866310119629, 6.645390033721924, 6.760075569152832, 6.742585182189941, 6.733205318450928, 6.706707000732422, 6.746377944946289, 6.68287467956543, 6.734111785888672, 6.671158313751221, 6.744879722595215, 6.76564884185791, 6.621135234832764, 6.6883864402771, 6.714069366455078, 6.67216682434082, 6.66100549697876, 6.666277885437012, 6.659426212310791, 6.589419364929199]",6.695484161376953,6.571348667144775
37,"[-0.630847156047821, -0.9065111875534058, -0.907495379447937, -0.6491162776947021, -0.8348941206932068, -0.6982148289680481, -0.931266188621521, -0.8587993383407593, -0.6942391991615295, -0.7589613199234009, -0.974155068397522, -0.6909613609313965, -0.5082533955574036, -0.6198118329048157, -0.9013473987579346, -0.7325597405433655, -0.8903753757476807, -0.883581280708313, -0.8967003226280212, -0.9369940757751465, -0.8412654399871826, -0.9362748861312866, -0.6994385719299316, -0.5135170817375183, -0.8538762331008911, -0.8417922258377075, -0.48975667357444763, -0.6580679416656494, -0.8605762720108032, -0.9051216840744019, -0.7172279357910156, -1.1193583011627197, -0.8567904233932495, -0.8198133707046509, -0.7861273288726807, -0.5660481452941895, -0.7736423015594482, -0.571712076663971, -0.6585966944694519, -0.7103440165519714, -0.763351321220398, -0.8421033620834351, -0.7954508662223816, -1.1132094860076904, -0.6211183071136475, -0.8656083345413208, -0.7452458739280701, -0.6024686098098755, -0.9185702800750732, -0.8656434416770935, -0.8841438293457031, -0.7239618301391602, -0.9966778755187988, -0.9590573310852051, -0.7215846180915833, -0.793468713760376, -0.6963817477226257, -0.6394472122192383, -0.7343738079071045, -0.9214299917221069, -0.5641083121299744, -0.9020357131958008, -0.7560772895812988]","[6.717233657836914, 6.725739479064941, 6.756606101989746, 6.693633079528809, 6.788455963134766, 6.784762859344482, 6.670053482055664, 6.723482131958008, 6.711704254150391, 6.660248756408691, 6.7023210525512695, 6.774344444274902, 6.689577102661133, 6.694859027862549, 6.665763854980469, 6.586703300476074, 6.696756362915039, 6.772514820098877, 6.740904808044434, 6.807948112487793, 6.646195888519287, 6.735490798950195, 6.68954610824585, 6.6856489181518555, 6.696727275848389, 6.751203536987305, 6.688966274261475, 6.694118499755859, 6.670343399047852, 6.707882881164551, 6.6475629806518555, 6.7087812423706055, 6.712222099304199, 6.659968376159668, 6.690470218658447, 6.645811080932617, 6.636951446533203, 6.682209014892578, 6.685194492340088, 6.632528305053711, 6.666585922241211, 6.613764762878418, 6.71575927734375, 6.676689147949219, 6.721495628356934, 6.695847511291504, 6.731276512145996, 6.663680076599121, 6.736537456512451, 6.684176921844482, 6.731034755706787, 6.6738433837890625, 6.79056453704834, 6.692019462585449, 6.736336708068848, 6.623246192932129, 6.682005882263184, 6.635203838348389, 6.670269012451172, 6.686854362487793, 6.719481945037842, 6.669515609741211, 6.644783020019531]",6.697120666503906,6.572362422943115
38,"[-0.5527690052986145, -0.7169668078422546, -0.5698109865188599, -0.5822515487670898, -0.8758591413497925, -0.7568357586860657, -0.9284238815307617, -0.6014634370803833, -0.7291821837425232, -0.9469934701919556, -0.7384446859359741, -0.7477020621299744, -1.161050796508789, -0.7963587045669556, -0.8974897265434265, -0.9188274145126343, -0.806950569152832, -0.6567171812057495, -0.8639123439788818, -0.689511775970459, -0.6789376139640808, -0.9182601571083069, -0.7278311848640442, -0.5783991813659668, -0.7312184572219849, -0.44048330187797546, -0.88653165102005, -0.6834492087364197, -0.7466610074043274, -0.8444674015045166, -0.6553372144699097, -0.8048805594444275, -0.8258731365203857, -0.8091777563095093, -0.8087180852890015, -1.1099662780761719, -0.9576818346977234, -0.8462714552879333, -0.8164546489715576, -0.8414974212646484, -0.9636359214782715, -0.9097679853439331, -0.741949200630188, -0.9461981654167175, -0.8978744149208069, -0.8516403436660767, -0.695773184299469, -1.0171116590499878, -0.8930599689483643, -0.6815375089645386, -0.739181399345398, -0.8952571153640747, -0.7019773721694946, -0.6834275722503662, -1.1843043565750122, -0.6830939650535583, -0.9736341834068298, -0.8108358383178711, -0.911238431930542, -0.49765482544898987, -0.6783866286277771, -0.8523859977722168, -0.9614353179931641]","[6.691061019897461, 6.705948352813721, 6.6655731201171875, 6.646950721740723, 6.664305686950684, 6.751283645629883, 6.6935577392578125, 6.70357608795166, 6.692465782165527, 6.685302734375, 6.7443695068359375, 6.793766498565674, 6.702733993530273, 6.694189548492432, 6.766231536865234, 6.781597137451172, 6.630143165588379, 6.695240497589111, 6.7228684425354, 6.682825088500977, 6.62363338470459, 6.665731430053711, 6.712392807006836, 6.650824546813965, 6.694517135620117, 6.659134864807129, 6.703311920166016, 6.665619373321533, 6.706053256988525, 6.706508636474609, 6.618832588195801, 6.591752052307129, 6.633692741394043, 6.675673007965088, 6.650918006896973, 6.773284912109375, 6.74379825592041, 6.749631881713867, 6.6553263664245605, 6.649896621704102, 6.746883392333984, 6.687910556793213, 6.728470802307129, 6.710605621337891, 6.6651997566223145, 6.695633888244629, 6.729124069213867, 6.729148864746094, 6.717293739318848, 6.754006862640381, 6.735384941101074, 6.675863742828369, 6.678074836730957, 6.725556373596191, 6.687471389770508, 6.691453456878662, 6.633699417114258, 6.647105693817139, 6.787637710571289, 6.654604911804199, 6.613552093505859, 6.680103302001953, 6.674549102783203]",6.6937055587768555,6.564547061920166
39,"[-0.5867471694946289, -0.6564063429832458, -0.6968415379524231, -0.8375266194343567, -0.7104315757751465, -0.4330558776855469, -0.5700479745864868, -0.8082612752914429, -0.7108322978019714, -0.801035463809967, -0.5958236455917358, -0.813595175743103, -0.4534243941307068, -0.8441342115402222, -0.9489898085594177, -0.8023286461830139, -0.34617406129837036, -0.6678670644760132, -0.9677843451499939, -0.8128706216812134, -0.8055957555770874, -0.7184658050537109, -0.81231689453125, -0.49704277515411377, -0.5349632501602173, -0.5120409727096558, -0.6206536293029785, -0.5223135948181152, -0.9881550669670105, -0.6666826009750366, -0.8147097229957581, -0.5489339232444763, -0.9692416191101074, -0.659869909286499, -0.8930194973945618, -0.850162148475647, -0.7132208943367004, -0.7715320587158203, -0.7807058691978455, -0.6948603987693787, -0.6000692248344421, -0.796566367149353, -0.6366206407546997, -0.7765241265296936, -0.652172327041626, -0.8257191181182861, -0.7101131677627563, -0.576754093170166, -0.5806627869606018, -0.701922595500946, -0.6242988705635071, -0.7574279308319092, -0.6203234791755676, -0.8805116415023804, -0.6233164668083191, -0.7052693367004395, -0.9344534277915955, -0.7511940002441406, -0.6315277814865112, -0.6084405779838562, -0.3074822425842285, -0.8895570635795593, -0.6262829899787903]","[6.614808082580566, 6.682879447937012, 6.783529281616211, 6.725883483886719, 6.712119102478027, 6.684148788452148, 6.653990745544434, 6.668391227722168, 6.619930267333984, 6.64720344543457, 6.595948219299316, 6.668590068817139, 6.566150188446045, 6.706465721130371, 6.651861667633057, 6.645147323608398, 6.661894798278809, 6.792557716369629, 6.696233749389648, 6.697084426879883, 6.7062273025512695, 6.7634782791137695, 6.698387622833252, 6.591346740722656, 6.723642826080322, 6.706398963928223, 6.696681499481201, 6.665097236633301, 6.723666667938232, 6.671757698059082, 6.644085884094238, 6.673700332641602, 6.743122100830078, 6.638181686401367, 6.703577041625977, 6.692361354827881, 6.604537010192871, 6.750021934509277, 6.689602851867676, 6.6792449951171875, 6.6110382080078125, 6.710994720458984, 6.70090913772583, 6.625466823577881, 6.755361557006836, 6.663555145263672, 6.698832988739014, 6.673839569091797, 6.627394676208496, 6.712141036987305, 6.632946968078613, 6.71084451675415, 6.78513240814209, 6.713377475738525, 6.710811138153076, 6.667042255401611, 6.705997467041016, 6.66127872467041, 6.614023208618164, 6.666525840759277, 6.612896919250488, 6.708384990692139, 6.595342636108398]",6.680102825164795,6.543168067932129
40,"[-0.7198150753974915, -0.4905894100666046, -0.7835407257080078, -0.7034163475036621, -1.0363256931304932, -0.6682738065719604, -0.8501914143562317, -0.8083105087280273, -0.9026229381561279, -1.0679577589035034, -1.0351483821868896, -0.99078369140625, -0.9569672346115112, -0.9470643997192383, -0.9732219576835632, -0.8188228607177734, -1.0524370670318604, -0.7637047171592712, -0.8083375692367554, -0.8325537443161011, -0.6798284649848938, -1.0110198259353638, -0.7033320665359497, -0.8051146268844604, -0.7082149982452393, -0.9445047378540039, -0.7911381125450134, -0.7314003705978394, -0.7729154825210571, -0.7624853253364563, -0.7230520248413086, -0.7258651256561279, -0.7234818339347839, -0.6223165392875671, -0.9622212648391724, -0.6797428131103516, -0.9108337163925171, -0.8622962236404419, -0.7014353275299072, -0.47232744097709656, -0.7519247531890869, -0.6752185225486755, -0.7129828929901123, -0.4772564470767975, -0.86036217212677, -0.6813231706619263, -0.8619863986968994, -0.7116962671279907, -0.8436343669891357, -0.6850500106811523, -0.5420586466789246, -0.8820743560791016, -0.9199520349502563, -0.8807469606399536, -0.6384738683700562, -0.6876194477081299, -0.617931604385376, -0.5908120274543762, -0.9119287729263306, -0.7825287580490112, -0.8279262781143188, -0.6650055646896362, -0.7112481594085693]","[6.66097354888916, 6.521241664886475, 6.712831497192383, 6.6993536949157715, 6.6441240310668945, 6.686971664428711, 6.638598442077637, 6.6877617835998535, 6.659572601318359, 6.646744728088379, 6.696049690246582, 6.762054920196533, 6.597039222717285, 6.632526397705078, 6.6834845542907715, 6.751620292663574, 6.650788307189941, 6.69038724899292, 6.698120594024658, 6.734169006347656, 6.639752388000488, 6.703727722167969, 6.745875835418701, 6.684212684631348, 6.657550811767578, 6.62747859954834, 6.721539497375488, 6.771066665649414, 6.586276054382324, 6.633191108703613, 6.638759613037109, 6.672290325164795, 6.684118270874023, 6.626412868499756, 6.6833038330078125, 6.705112934112549, 6.749096870422363, 6.713165283203125, 6.721359729766846, 6.666154861450195, 6.641435146331787, 6.668452739715576, 6.621299743652344, 6.6001386642456055, 6.716926574707031, 6.693612098693848, 6.69028902053833, 6.654393672943115, 6.682464599609375, 6.633586406707764, 6.647395133972168, 6.649412631988525, 6.6851091384887695, 6.681285858154297, 6.597847938537598, 6.679332733154297, 6.692866325378418, 6.641307830810547, 6.62385368347168, 6.694675445556641, 6.699424743652344, 6.671372413635254, 6.586924076080322]",6.671116828918457,6.575741291046143
41,"[-0.7542067766189575, -0.9197846055030823, -0.5224449634552002, -0.7756603360176086, -0.8910166025161743, -0.7773016095161438, -0.5946855545043945, -0.5730773210525513, -0.8025838136672974, -0.7795886993408203, -0.823441743850708, -0.7778481245040894, -0.8232000470161438, -0.7344083786010742, -0.890355110168457, -0.6070022583007812, -0.804674506187439, -0.65639728307724, -0.5386384725570679, -0.7223811149597168, -0.699958086013794, -0.5798337459564209, -0.7906585931777954, -0.5921511650085449, -0.6387907266616821, -0.9669238328933716, -0.5944083333015442, -1.1594595909118652, -0.7439652681350708, -0.6754516363143921, -0.7845796346664429, -0.3768194615840912, -0.7047717571258545, -0.7549737095832825, -0.7558602094650269, -0.761589765548706, -0.6933326721191406, -0.5956619381904602, -0.704285740852356, -0.8234124779701233, -0.955437421798706, -0.7299147248268127, -0.718969464302063, -0.6636131405830383, -0.5304286479949951, -0.7342617511749268, -0.8783669471740723, -0.9620457887649536, -0.7156150341033936, -0.7481701374053955, -0.7497124671936035, -0.9708945751190186, -0.49768513441085815, -0.6106923818588257, -0.7079956531524658, -0.7592607736587524, -0.49794983863830566, -0.7418016195297241, -0.9415574073791504, -0.865347683429718, -0.6554512977600098, -0.5761028528213501, -0.8051263689994812]","[6.639286994934082, 6.743826389312744, 6.637896537780762, 6.60211181640625, 6.659755706787109, 6.669510364532471, 6.66334867477417, 6.669192314147949, 6.649892807006836, 6.731348037719727, 6.730386734008789, 6.640630722045898, 6.697726249694824, 6.648042678833008, 6.663577079772949, 6.595598220825195, 6.627396106719971, 6.634634971618652, 6.657593250274658, 6.734447002410889, 6.652609825134277, 6.629696369171143, 6.607912063598633, 6.617729187011719, 6.690837383270264, 6.737358093261719, 6.670629024505615, 6.681848049163818, 6.663462162017822, 6.664172172546387, 6.652399063110352, 6.671690940856934, 6.715541839599609, 6.633364200592041, 6.708498477935791, 6.688551902770996, 6.669406414031982, 6.686233997344971, 6.676379203796387, 6.6066389083862305, 6.690146446228027, 6.76046085357666, 6.566234588623047, 6.616289138793945, 6.634897232055664, 6.649906158447266, 6.652336120605469, 6.64818000793457, 6.575471878051758, 6.626361846923828, 6.63926362991333, 6.670554161071777, 6.640188217163086, 6.563023567199707, 6.636684417724609, 6.669390678405762, 6.647656440734863, 6.728050231933594, 6.631530284881592, 6.592899799346924, 6.674847602844238, 6.618740081787109, 6.694031715393066]",6.657620906829834,6.559703350067139
42,"[-0.8111796379089355, -0.7826436758041382, -0.5988560914993286, -0.7697196006774902, -0.844639778137207, -0.7657737731933594, -0.6566296815872192, -0.9010230302810669, -1.004042387008667, -0.9540272951126099, -0.6106770634651184, -0.7365750074386597, -0.7530235052108765, -0.764164924621582, -0.7809908986091614, -0.7457669377326965, -0.9051625728607178, -0.4453619718551636, -0.5477327704429626, -0.6285073161125183, -0.7425503134727478, -0.7512781620025635, -0.5693240761756897, -0.3815172612667084, -0.7412143349647522, -0.9589682817459106, -0.6983717679977417, -0.7234300374984741, -0.4426500201225281, -0.762671947479248, -0.6632943153381348, -0.5436809659004211, -0.4924823045730591, -0.49275586009025574, -0.6609440445899963, -0.8002479076385498, -0.5779998898506165, -0.4247666895389557, -0.7045294046401978, -0.4830772280693054, -0.5923276543617249, -1.0450598001480103, -0.5390088558197021, -0.6770361661911011, -0.9560637474060059, -0.7235039472579956, -0.919601559638977, -0.7749050855636597, -0.9123412370681763, -0.6602529287338257, -0.828819751739502, -0.9171398878097534, -0.6276271939277649, -0.8065943121910095, -0.4556649327278137, -0.5253017544746399, -0.8806343078613281, -0.9552446603775024, -0.7876381874084473, -1.2302546501159668, -0.8504540920257568, -0.6994673013687134, -0.775843620300293]","[6.706767559051514, 6.62755012512207, 6.631378173828125, 6.632956027984619, 6.652965545654297, 6.67372989654541, 6.673900127410889, 6.703395366668701, 6.684179782867432, 6.584707260131836, 6.645078659057617, 6.682751178741455, 6.5919294357299805, 6.663405418395996, 6.723482131958008, 6.712625503540039, 6.625949859619141, 6.639145851135254, 6.64005184173584, 6.675549507141113, 6.645735263824463, 6.5908708572387695, 6.595326900482178, 6.587193489074707, 6.627305030822754, 6.714376926422119, 6.613377571105957, 6.554391860961914, 6.657454967498779, 6.763587474822998, 6.6393537521362305, 6.629019737243652, 6.622326374053955, 6.655488967895508, 6.618285179138184, 6.634599208831787, 6.709288597106934, 6.633978843688965, 6.667044162750244, 6.7529191970825195, 6.670449733734131, 6.712985038757324, 6.635924339294434, 6.676058292388916, 6.6843461990356445, 6.701676368713379, 6.680737495422363, 6.623420715332031, 6.60231876373291, 6.634708881378174, 6.685030460357666, 6.662259101867676, 6.632789611816406, 6.662137031555176, 6.632172584533691, 6.741494178771973, 6.69396448135376, 6.667707920074463, 6.597034454345703, 6.683930397033691, 6.675323486328125, 6.6768903732299805, 6.60728645324707]",6.656326770782471,6.556615829467773
